CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP5 (Mem de Sá);2006;2;0.00013697879568242837;-22.909893;-43.184305;Mem de Sá;2/2006
CISP5 (Mem de Sá);2006;3;8.213327492744894e-05;-22.909893;-43.184305;Mem de Sá;3/2006
CISP5 (Mem de Sá);2006;4;5.472105939970998e-05;-22.909893;-43.184305;Mem de Sá;4/2006
CISP5 (Mem de Sá);2006;5;5.4686645521163735e-05;-22.909893;-43.184305;Mem de Sá;5/2006
CISP5 (Mem de Sá);2006;6;0.00016395682470282826;-22.909893;-43.184305;Mem de Sá;6/2006
CISP5 (Mem de Sá);2006;7;8.192692118630181e-05;-22.909893;-43.184305;Mem de Sá;7/2006
CISP5 (Mem de Sá);2006;8;2.7291831554815644e-05;-22.909893;-43.184305;Mem de Sá;8/2006
CISP5 (Mem de Sá);2006;9;2.7274710888064588e-05;-22.909893;-43.184305;Mem de Sá;9/2006
CISP5 (Mem de Sá);2006;10;8.177060619276058e-05;-22.909893;-43.184305;Mem de Sá;10/2006
CISP5 (Mem de Sá);2006;11;2.7239791887989977e-05;-22.909893;-43.184305;Mem de Sá;11/2006
CISP5 (Mem de Sá);2006;12;5.444547285893178e-05;-22.909893;-43.184305;Mem de Sá;12/2006
CISP5 (Mem de Sá);2007;1;0.00013602481092551283;-22.909893;-43.184305;Mem de Sá;1/2007
CISP5 (Mem de Sá);2007;2;8.156385090128055e-05;-22.909893;-43.184305;Mem de Sá;2/2007
CISP5 (Mem de Sá);2007;3;0.00016302575806977502;-22.909893;-43.184305;Mem de Sá;3/2007
CISP5 (Mem de Sá);2007;4;8.145975887911372e-05;-22.909893;-43.184305;Mem de Sá;4/2007
CISP5 (Mem de Sá);2007;5;5.4272611326693983e-05;-22.909893;-43.184305;Mem de Sá;5/2007
CISP5 (Mem de Sá);2007;6;5.423728813559322e-05;-22.909893;-43.184305;Mem de Sá;6/2007
CISP5 (Mem de Sá);2007;7;0.00016261484673550696;-22.909893;-43.184305;Mem de Sá;7/2007
