CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP4 (Praça da República);2008;9;0.0;-22.903061;-43.186131;Praça da República;9/2008
CISP4 (Praça da República);2008;10;3.0;-22.903061;-43.186131;Praça da República;10/2008
CISP4 (Praça da República);2008;11;1.0;-22.903061;-43.186131;Praça da República;11/2008
CISP4 (Praça da República);2008;12;2.0;-22.903061;-43.186131;Praça da República;12/2008
CISP4 (Praça da República);2009;1;3.0;-22.903061;-43.186131;Praça da República;1/2009
CISP4 (Praça da República);2009;2;0.0;-22.903061;-43.186131;Praça da República;2/2009
CISP4 (Praça da República);2009;3;0.0;-22.903061;-43.186131;Praça da República;3/2009
CISP4 (Praça da República);2009;4;3.0;-22.903061;-43.186131;Praça da República;4/2009
CISP4 (Praça da República);2009;5;1.0;-22.903061;-43.186131;Praça da República;5/2009
CISP4 (Praça da República);2009;6;2.0;-22.903061;-43.186131;Praça da República;6/2009
CISP4 (Praça da República);2009;7;1.0;-22.903061;-43.186131;Praça da República;7/2009
CISP4 (Praça da República);2009;8;3.0;-22.903061;-43.186131;Praça da República;8/2009
CISP4 (Praça da República);2009;9;2.0;-22.903061;-43.186131;Praça da República;9/2009
CISP4 (Praça da República);2009;10;0.0;-22.903061;-43.186131;Praça da República;10/2009
CISP4 (Praça da República);2009;11;1.0;-22.903061;-43.186131;Praça da República;11/2009
CISP4 (Praça da República);2009;12;1.0;-22.903061;-43.186131;Praça da República;12/2009
CISP4 (Praça da República);2010;1;3.0;-22.903061;-43.186131;Praça da República;1/2010
CISP4 (Praça da República);2010;2;2.0;-22.903061;-43.186131;Praça da República;2/2010
CISP4 (Praça da República);2010;3;2.0;-22.903061;-43.186131;Praça da República;3/2010
CISP4 (Praça da República);2010;4;0.0;-22.903061;-43.186131;Praça da República;4/2010
CISP4 (Praça da República);2010;5;2.0;-22.903061;-43.186131;Praça da República;5/2010
CISP4 (Praça da República);2010;6;1.0;-22.903061;-43.186131;Praça da República;6/2010
